nome,texto,#palavras,#unicas,#pontos_interrogacao,#pontos_exclamacao,#nomes,#adjectivos,#adverbios,#verbos,diversidade_lexical,densidade_lexical,sentimento
CAPÍTULO II,"Recordava-se dos valentes pormenores da derrota em que pusera trinta aguadeiros, o som cavo das pancadas, a queda atordoada deste, o levantar-se daquele, ensanguentado, a paulada que deu a três de uma vez, o esmurrar de dois, a gritaria de todos, e o partir dos cântaros no fim… Simão deliciava-se nestas lembranças, como ainda não se viu em nenhum drama, em que o veterano de cem batalhas relembra os louros de cada uma, e esmorece no fim, cansado de espantar, quando não estafa, os ouvintes.",101,65,0,0,20,4,5,11,40,39.603960396039604,"[{'label': 'NEGATIVE', 'score': 0.5731223821640015}]"
CAPÍTULO II,"O académico, porém, com os seus entusiasmos, era incomparavelmente muito mais prejudicial e perigoso que qualquer “mata-mouros” das histórias.",25,23,0,0,4,2,3,0,9,36.0,"[{'label': 'NEGATIVE', 'score': 0.623262345790863}]"
CAPÍTULO II,"As recordações incentivavam-no a façanhas novas, e naquele tempo a academia dava azo a elas.",17,15,0,0,4,1,0,3,8,47.05882352941176,"[{'label': 'POSITIVE', 'score': 0.6034849882125854}]"
CAPÍTULO II,"A mocidade estudiosa, em grande parte, simpatizava com as balbuciantes teorias da liberdade, mais por sentimento, que por estudo.",24,20,0,0,6,3,1,1,11,45.83333333333333,"[{'label': 'POSITIVE', 'score': 0.39811205863952637}]"
CAPÍTULO II,"Os apóstolos da Revolução Francesa não conseguiram fazer rebombar o trovão dos seus clamores neste canto da Europa; mas os livros dos enciclopedistas, as fontes onde a geração seguinte bebera a peçonha que saiu do sangue de noventa e três, não eram de todo ignorados.",49,43,0,0,10,1,3,6,20,40.816326530612244,"[{'label': 'NEGATIVE', 'score': 0.7005370259284973}]"
CAPÍTULO II,"As doutrinas da regeneração social pela guilhotina tinham alguns tímidos seguidores em Portugal, e esses é que deviam pertencer à geração nova.",24,24,0,0,5,3,0,4,12,50.0,"[{'label': 'NEGATIVE', 'score': 0.6293780207633972}]"
CAPÍTULO II,"Além de que o rancor à Inglaterra lavrava nas entranhas das classes manufatureiras, e o desprender-se do cordão humilhante, apertado, desde o princípio do século anterior, com os acordos de ruinosos e pérfidos tratados, estava no ânimo de muitos e bons portugueses que se queriam antes aliançados com a França.",56,43,0,0,12,4,2,5,23,41.07142857142857,"[{'label': 'NEGATIVE', 'score': 0.7411841154098511}]"
CAPÍTULO II,"Estes eram os pensadores reflexivos; os sectários da academia, porém, exprimiam mais a paixão da novidade que as doutrinas do raciocínio.",25,22,0,0,7,1,1,1,10,40.0,"[{'label': 'POSITIVE', 'score': 0.4828244149684906}]"
CAPÍTULO II,"No ano anterior de 1800, saíra António de Araújo de Azevedo, depois conde da Barca, a negociar em Madrid e Paris a neutralidade de Portugal.",29,23,0,0,3,1,1,2,7,24.137931034482758,"[{'label': 'NEGATIVE', 'score': 0.6399864554405212}]"
CAPÍTULO II,"Rejeitaram- lhe as potências aliadas as propostas, de nada servindo os dezasseis milhões que o diplomata ofereceu ao primeiro-cônsul.",21,20,0,0,4,1,0,4,9,42.857142857142854,"[{'label': 'NEGATIVE', 'score': 0.5484240055084229}]"
CAPÍTULO II,Em menos de nada o território português foi infestado pelos exércitos de Espanha e França.,16,15,0,0,2,1,1,1,5,31.25,"[{'label': 'NEGATIVE', 'score': 0.6555967330932617}]"
CAPÍTULO II,"As nossas tropas, comandadas pelo duque de Lafões, não chegaram sequer a travar uma luta desigual, porque a esse tempo Luís Pinto de Sousa, mais tarde visconde de Balsemão, negociara uma vergonhosa paz em Badajoz, com cedência de Olivença à Espanha, a retirada de Ingleses dos nossos portos, e a indemnização de alguns milhões à França.",65,48,0,0,10,2,4,4,20,30.76923076923077,"[{'label': 'NEGATIVE', 'score': 0.7878186702728271}]"
CAPÍTULO II,"Estes acontecimentos tinham provocado contra Napoleão os ânimos daqueles que odiavam o aventureiro, e a outros deram causa a congratularem-se pelo rompimento com a Inglaterra.",27,25,0,0,5,0,0,4,9,33.33333333333333,"[{'label': 'NEGATIVE', 'score': 0.5108445286750793}]"
CAPÍTULO II,"Entre os deste grupo, na convulsiva e irrequieta academia, era voto de grande convicção Simão Botelho, apesar dos seus imberbes dezasseis anos.",26,24,0,0,6,4,1,0,11,42.30769230769231,"[{'label': 'NEGATIVE', 'score': 0.5715422034263611}]"
CAPÍTULO II,"Mirabeau, Danton, Robespierre, Desmoulins, e muitos outros sábios e mártires do grande porte, eram nomes que soavam a musica aos ouvidos de Simão.",29,24,0,0,6,1,0,1,8,27.586206896551722,"[{'label': 'POSITIVE', 'score': 0.48921072483062744}]"
CAPÍTULO II,"Difamá-los na sua presença era afrontarem-no a ele, e era motivo para bofetadas ou pistolas engatilhadas à cara do difamador.",22,21,0,0,5,0,0,4,9,40.909090909090914,"[{'label': 'NEGATIVE', 'score': 0.5668663382530212}]"
CAPÍTULO II,"O filho do corregedor de Viseu defendia que Portugal devia regenerar-se num batismo de sangue, para que a hidra dos tiranos não erguesse mais uma das mil cabeças sob a clava do Hércules popular.",36,32,0,0,8,1,2,4,15,41.66666666666667,"[{'label': 'NEGATIVE', 'score': 0.6719384789466858}]"
CAPÍTULO II,"Estes discursos, retirados de alguns textos clandestinos de Saint-Just, afugentavam da sua companhia mesmos aqueles que o tinham aplaudido nos mais racionais princípios de liberdade.",28,25,0,0,5,3,1,3,12,42.857142857142854,"[{'label': 'NEGATIVE', 'score': 0.48856982588768005}]"
CAPÍTULO II,"Simão Botelho tornou-se odioso aos condiscípulos que, para se salvarem da infâmia, delataram-no ao bispo-conde, reitor da Universidade.",22,19,0,0,5,1,0,3,9,40.909090909090914,"[{'label': 'NEGATIVE', 'score': 0.6195129156112671}]"
CAPÍTULO II,"Um dia, proclamava o demagogo académico na praça Sansão aos poucos ouvintes que lhe permaneciam fiéis, uns por medo, outros por gosto.",26,23,0,0,6,2,0,2,10,38.46153846153847,"[{'label': 'NEGATIVE', 'score': 0.688202977180481}]"
CAPÍTULO II,"O discurso ia no ponto mais fervoroso da ideia regicida, quando uma escolta de verdeais lhe apagou a escandecência.",21,21,0,0,6,2,2,2,12,57.14285714285714,"[{'label': 'NEGATIVE', 'score': 0.5578155517578125}]"
CAPÍTULO II,"Quis o orador resistir, agarrando as pistolas, mas caíram-lhe em cima os muitos braços musculosos da guarda do reitor.",22,21,0,0,6,1,0,4,11,50.0,"[{'label': 'NEGATIVE', 'score': 0.5645395517349243}]"
CAPÍTULO II,"O jacobino, desarmado e cercado pela escolta dos archeiros, foi levado ao cárcere académico, de onde saiu seis meses depois, pelas grandes instâncias dos amigos do seu pai e dos parentes de D Rita Preciosa.",40,33,0,0,9,2,1,4,16,40.0,"[{'label': 'NEGATIVE', 'score': 0.710853636264801}]"
CAPÍTULO II,"Perdido o ano letivo, Simão foi para Viseu.",10,10,0,0,1,1,0,2,4,40.0,"[{'label': 'POSITIVE', 'score': 0.37231481075286865}]"
CAPÍTULO II,O corregedor repeliu-o da sua presença com ameaças de o expulsar de casa.,14,13,0,0,4,0,0,2,6,42.857142857142854,"[{'label': 'NEGATIVE', 'score': 0.44858720898628235}]"
CAPÍTULO II,"A mãe, mais levada pelo dever que pelo coração, intercedeu pelo filho e conseguiu sentá-lo à mesa comum.",21,18,0,0,5,1,1,4,11,52.38095238095239,"[{'label': 'POSITIVE', 'score': 0.5426034927368164}]"
CAPÍTULO II,No espaço de três meses notou-se uma maravilhosa mudança nos costumes de Simão.,14,13,0,0,4,1,0,1,6,42.857142857142854,"[{'label': 'POSITIVE', 'score': 0.5638588070869446}]"
CAPÍTULO II,"Desprezou as companhias da ralé e raras vezes saía de casa, ou só, ou com a irmã mais nova, a sua predileta.",26,22,0,0,6,2,2,1,11,42.30769230769231,"[{'label': 'NEUTRAL', 'score': 0.373453825712204}]"
CAPÍTULO II,"O campo, as árvores, os sítios mais sombrios e os ermos eram o seu recreio.",18,16,0,0,5,1,1,0,7,38.88888888888889,"[{'label': 'POSITIVE', 'score': 0.3910426199436188}]"
CAPÍTULO II,Nas doces noites de verão demorava- se a passear até ao repontar da alvorada.,15,15,0,0,3,1,0,1,5,33.33333333333333,"[{'label': 'NEGATIVE', 'score': 0.45071080327033997}]"
CAPÍTULO II,Aqueles que assim o viam admiravam-lhe o ar pensador e o recolhimento que o sequestrava da vida vulgar.,19,15,0,0,3,2,1,3,9,47.368421052631575,"[{'label': 'POSITIVE', 'score': 0.487417995929718}]"
CAPÍTULO II,"Em casa encerrava-se no seu quarto, e saía quando o chamavam para a mesa.",16,16,0,0,3,0,1,3,7,43.75,"[{'label': 'POSITIVE', 'score': 0.45892342925071716}]"
CAPÍTULO II,"D Rita pasmava da transformação, e o marido, bem convencido dela, ao fim de cinco meses, consentiu que o seu filho lhe dirigisse a palavra.",30,26,0,0,6,0,1,4,11,36.666666666666664,"[{'label': 'NEGATIVE', 'score': 0.641078770160675}]"
CAPÍTULO II,Simão Botelho amava.,4,4,0,0,0,0,0,1,1,25.0,"[{'label': 'NEUTRAL', 'score': 0.41714709997177124}]"
CAPÍTULO II,"Aí está uma palavra única, explicando a aparente absurda reforma aos dezassete anos.",15,15,0,0,3,4,1,2,10,66.66666666666666,"[{'label': 'NEUTRAL', 'score': 0.4083314538002014}]"
CAPÍTULO II,"Amava Simão uma a sua vizinha, menina de quinze anos, rica herdeira, regularmente bonita e bem-nascida.",20,18,0,0,4,3,1,1,9,45.0,"[{'label': 'NEGATIVE', 'score': 0.504059374332428}]"
CAPÍTULO II,"Da janela do seu quarto é que ele a vira a primeira vez, para amá-la sempre.",18,17,0,0,3,1,1,3,8,44.44444444444444,"[{'label': 'NEUTRAL', 'score': 0.4079052805900574}]"
CAPÍTULO II,"Não ficara ela incólume da ferida que fizera no coração do vizinho: amou-o também, e com mais seriedade que a usual nos seus anos.",27,26,0,0,5,2,2,3,12,44.44444444444444,"[{'label': 'NEGATIVE', 'score': 0.5004088878631592}]"
CAPÍTULO II,"Os poetas cansam-nos a paciência a falarem do amor da mulher aos quinze anos, como paixão perigosa, única e inflexível.",23,21,0,0,6,3,0,2,11,47.82608695652174,"[{'label': 'NEGATIVE', 'score': 0.5823841094970703}]"
CAPÍTULO II,Alguns prosadores de romances dizem o mesmo.,8,8,0,0,2,0,0,1,3,37.5,"[{'label': 'NEUTRAL', 'score': 0.45878899097442627}]"
CAPÍTULO II,Enganam-se ambos.,3,3,0,0,0,0,0,1,1,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.37094351649284363}]"
CAPÍTULO II,"O amor aos quinze anos é uma brincadeira: é a última manifestação do amor às bonecas; é a tentativa da avezinha que ensaia o voo fora do ninho, sempre com os olhos fitos na ave- mãe, que está por perto a chamar por ela: tanto sabe a primeira o que é amar muito, como a segunda o que é voar para longe.",69,50,0,0,12,3,5,6,26,37.68115942028986,"[{'label': 'NEGATIVE', 'score': 0.3946148753166199}]"
CAPÍTULO II,"Teresa de Albuquerque devia ser, porventura, uma exceção no seu amor.",14,13,0,0,2,0,1,1,4,28.57142857142857,"[{'label': 'NEGATIVE', 'score': 0.49184146523475647}]"
CAPÍTULO II,"O magistrado e a sua família eram odiados pelo pai de Teresa, por motivos de litígios, em que Domingos Botelho lhes deu sentenças contra.",27,25,0,0,6,0,0,2,8,29.629629629629626,"[{'label': 'NEGATIVE', 'score': 0.6387923359870911}]"
CAPÍTULO II,"Para além disso isso, ainda no ano anterior dois criados de Tadeu de Albuquerque tinham sido feridos na celebrada pancadaria da fonte.",24,23,0,0,3,1,2,3,9,37.5,"[{'label': 'NEGATIVE', 'score': 0.6407173275947571}]"
CAPÍTULO II,"É, pois, evidente que o amor de Teresa, declinando de si o dever de humildemente sacrificar-se ao justo azedume do seu pai, era verdadeiro e forte.",31,25,0,0,4,4,2,2,12,38.70967741935484,"[{'label': 'NEGATIVE', 'score': 0.5874994397163391}]"
CAPÍTULO II,E este amor era singularmente discreto e cauteloso.,9,9,0,0,1,2,1,0,4,44.44444444444444,"[{'label': 'POSITIVE', 'score': 0.4005366563796997}]"
CAPÍTULO II,"Viram-se e falaram-se durante três meses, sem fazer desconfiar a vizinhança, e nem sequer dar suspeitas às duas famílias.",22,20,0,0,5,0,0,5,10,45.45454545454545,"[{'label': 'POSITIVE', 'score': 0.41439732909202576}]"
CAPÍTULO II,"O destino, que ambos se prometiam, era o mais honesto: ele ia formar-se para poder sustentá-la, se não tivessem outros recursos; ela esperava que o seu velho pai falecesse para, senhora de si, dar- lhe, com o coração, o seu grande património.",52,39,0,0,7,2,2,8,19,36.53846153846153,"[{'label': 'NEGATIVE', 'score': 0.5492798686027527}]"
CAPÍTULO II,"Espanta discrição tamanha na índole de Simão Botelho, e na presumível ignorância de Teresa em coisas materiais da vida, como são os patrimónios!",26,23,0,1,6,3,1,0,10,38.46153846153847,"[{'label': 'NEGATIVE', 'score': 0.536941409111023}]"
CAPÍTULO II,"Na véspera da sua nova ida para Coimbra, estava Simão Botelho despedindo- se da suspirosa menina, quando ela foi subitamente arrancada da janela.",26,23,0,0,4,2,2,2,10,38.46153846153847,"[{'label': 'NEGATIVE', 'score': 0.7380563020706177}]"
CAPÍTULO II,"O alucinado rapaz ouviu gemidos daquela voz que, momentos antes, soluçava comovida por lágrimas de saudade.",19,18,0,0,6,1,1,3,11,57.89473684210527,"[{'label': 'NEGATIVE', 'score': 0.4389045536518097}]"
CAPÍTULO II,Ferveu-lhe o sangue na cabeça; contorceu- se no seu quarto como o tigre contra as grades inflexíveis da jaula.,21,20,0,0,6,2,0,1,9,42.857142857142854,"[{'label': 'NEGATIVE', 'score': 0.4090173840522766}]"
CAPÍTULO II,"Teve tentações de se matar, na impotência de socorrê-la.",11,10,0,0,2,0,0,3,5,45.45454545454545,"[{'label': 'NEGATIVE', 'score': 0.39768439531326294}]"
CAPÍTULO II,As restantes horas daquela noite passou-as em raivas e projetos de vingança.,13,13,0,0,5,1,0,1,7,53.84615384615385,"[{'label': 'NEGATIVE', 'score': 0.40434837341308594}]"
CAPÍTULO II,"Com o amanhecer esfriou- lhe o sangue, e renasceu a esperança com os cálculos.",16,15,0,0,4,0,0,1,5,31.25,"[{'label': 'POSITIVE', 'score': 0.4149572551250458}]"
CAPÍTULO II,"Quando o chamaram para partir para Coimbra, ergueu-se da cama de tal modo desfigurado, que a sua mãe, olhando para o seu rosto amargurado, foi ao quarto interrogá-lo e dissuadi-lo de ir enquanto assim estivesse febril.",41,34,0,0,5,2,2,9,18,43.90243902439025,"[{'label': 'NEGATIVE', 'score': 0.8046137690544128}]"
CAPÍTULO II,"Simão, porém, entre mil projetos, achara melhor o plano de ir para Coimbra, esperar lá notícias de Teresa, e vir ás escondidas a Viseu falar com ela.",33,28,0,0,3,1,1,6,11,33.33333333333333,"[{'label': 'NEGATIVE', 'score': 0.701014518737793}]"
CAPÍTULO II,"Ajuizadamente concluíra ele, que a sua demora agravaria a situação de Teresa.",14,13,0,0,2,0,0,2,4,28.57142857142857,"[{'label': 'NEGATIVE', 'score': 0.6141298413276672}]"
CAPÍTULO II,"Descera o académico ao pátio, depois de abraçar a mãe e as irmãs, e beijar a mão do pai, que para esta hora reservara uma admoestação severa, a ponto de lhe garantir que de todo o abandonaria se ele caísse em novas extravagâncias.",48,38,0,0,10,2,1,6,19,39.58333333333333,"[{'label': 'NEGATIVE', 'score': 0.7593107223510742}]"
CAPÍTULO II,"Enquanto metia o pé no estribo, viu ao seu lado uma velha mendiga, estendendo-lhe a mão aberta, como quem pede esmola, e na palma da mão, um pequeno papel.",35,30,0,0,8,3,1,5,17,48.57142857142857,"[{'label': 'NEGATIVE', 'score': 0.6527332067489624}]"
CAPÍTULO II,"O rapaz sobressaltou-se; e a poucos passos distante da sua casa, leu estas linhas: O meu pai diz que me vai encerrar num convento, por tua causa.",32,30,0,0,7,1,0,4,12,37.5,"[{'label': 'NEUTRAL', 'score': 0.5993524789810181}]"
CAPÍTULO II,Sofrerei tudo por amor a ti.,7,7,0,0,1,0,0,0,1,14.285714285714285,"[{'label': 'NEGATIVE', 'score': 0.45026350021362305}]"
CAPÍTULO II,"Não me esqueças, e achar-me-ás no convento, ou no Céu, sempre tua e sempre leal.",19,14,0,0,1,1,3,1,6,31.57894736842105,"[{'label': 'NEUTRAL', 'score': 0.585990846157074}]"
CAPÍTULO II,Parte para Coimbra.,4,4,0,0,1,0,0,0,1,25.0,"[{'label': 'POSITIVE', 'score': 0.3797075152397156}]"
CAPÍTULO II,Lá irão ter as minhas cartas e na primeira te direi em que nome hás de responder à tua pobre Teresa.,22,22,0,0,2,2,1,4,9,40.909090909090914,"[{'label': 'NEGATIVE', 'score': 0.6729104518890381}]"
CAPÍTULO II,A mudança do estudante maravilhou a academia.,8,8,0,0,3,0,0,1,4,50.0,"[{'label': 'POSITIVE', 'score': 0.6378156542778015}]"
CAPÍTULO II,"Se o não viam nas aulas, em mais parte nenhuma o viam.",14,12,0,0,2,0,2,2,6,42.857142857142854,"[{'label': 'NEGATIVE', 'score': 0.4128863215446472}]"
CAPÍTULO II,"Das antigas relações restavam-lhe apenas as dos companheiros sensatos que o aconselhavam para bem, e o visitaram no cárcere de seis meses, dando-lhe alentos e recursos, que o seu pai não lhe dava, e a sua mãe escassamente fornecia.",44,36,0,0,8,2,4,6,20,45.45454545454545,"[{'label': 'NEGATIVE', 'score': 0.6530290246009827}]"
CAPÍTULO II,"Estudava com fervor, como quem já dali formava as bases do futuro de renome e da posição por ele merecida, o bastante para sustentar dignamente a esposa.",30,29,0,0,7,0,3,4,14,46.666666666666664,"[{'label': 'POSITIVE', 'score': 0.49444887042045593}]"
CAPÍTULO II,"A ninguém confiava o seu segredo, senão às cartas que enviava a Teresa, longas cartas em que folgava o espírito da tarefa da ciência.",27,22,0,0,6,1,1,3,11,40.74074074074074,"[{'label': 'NEGATIVE', 'score': 0.6377002000808716}]"
CAPÍTULO II,"A apaixonada menina respondeu-lhe e disse-lhe que a ameaça do convento fora um mero susto de que já não tinha medo, porque o seu pai não podia viver sem ela.",32,30,0,0,6,2,3,5,16,50.0,"[{'label': 'NEGATIVE', 'score': 0.6594206690788269}]"
CAPÍTULO II,Isto afervorou-lhe para se mais dedicar ao estudo.,9,9,0,0,1,0,1,2,4,44.44444444444444,"[{'label': 'POSITIVE', 'score': 0.513990044593811}]"
CAPÍTULO II,"Simão, chamado em pontos difíceis das matérias do primeiro ano, tal conta deu de si, que os docentes e os condiscípulos elegeram-no como primeiro premiado.",29,25,0,0,7,2,2,3,14,48.275862068965516,"[{'label': 'NEGATIVE', 'score': 0.5785760283470154}]"
CAPÍTULO II,"A este tempo, Manuel Botelho, cadete em Bragança, destacado no Porto, licenciou-se para estudar na Universidade as matemáticas.",23,20,0,0,2,1,0,3,6,26.08695652173913,"[{'label': 'NEGATIVE', 'score': 0.544564962387085}]"
CAPÍTULO II,Animou-o a notícia da reviravolta que se dera no seu irmão.,12,12,0,0,3,0,0,2,5,41.66666666666667,"[{'label': 'NEGATIVE', 'score': 0.41251787543296814}]"
CAPÍTULO II,Foi viver com ele; achou-o quieto; mas alheado numa ideia que o tornava misantropo e intratável noutro género.,21,20,0,0,2,3,0,4,9,42.857142857142854,"[{'label': 'NEGATIVE', 'score': 0.5021231770515442}]"
